"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C19orf33",1.05746976908874e-27,0.615102868919501,0.673,0.483,1.54380011589265e-23
"POLR1D",1.10955980164949e-27,0.581126395291568,0.716,0.528,1.61984635442809e-23
"S100A2",1.11986355844761e-27,1.19588196207253,0.273,0.124,1.63488880897767e-23
"LUM",1.22826942236243e-27,-0.832633883063868,0.454,0.603,1.79315052970692e-23
"ATP5PF",1.43843328476843e-27,0.577954589129084,0.641,0.432,2.09996875243343e-23
"PFDN2",1.54297716809638e-27,0.911933246084161,0.382,0.206,2.2525923677039e-23
"KRTCAP3",1.577539713508e-27,1.21848983073249,0.245,0.104,2.30305022775033e-23
"AGR3",1.86616217121545e-27,1.76432077710874,0.14,0.039,2.72441015375743e-23
"LEMD1",2.16328763777246e-27,1.28618733434203,0.233,0.096,3.15818362238402e-23
"CYBA",2.31919839639317e-27,0.608436349048508,0.635,0.426,3.38579773889438e-23
"STAU1",2.97249068704978e-27,0.703114492165701,0.538,0.343,4.33953915402397e-23
"BSPRY",3.05345180076594e-27,1.1113257790291,0.296,0.141,4.45773428393819e-23
"CEMIP",3.09966397617164e-27,1.64947465148966,0.162,0.052,4.52519943881298e-23
"UBE2R2",3.98051779050927e-27,0.648652639040545,0.595,0.399,5.81115792236448e-23
"SMIM24",5.39468826032535e-27,2.36533121906177,0.101,0.021,7.87570539124897e-23
"VDAC2",5.62621056361422e-27,0.589117414094569,0.75,0.596,8.2137048018204e-23
"GRTP1",6.01739523680773e-27,1.26991165398308,0.216,0.085,8.7847953062156e-23
"STAP2",7.06259022493945e-27,1.49657575234002,0.17,0.057,1.03106754693891e-22
"ERP44",7.63184433071026e-27,0.821213770617992,0.439,0.256,1.11417295384039e-22
"MAL2",7.76874772494653e-27,0.715042470462666,0.501,0.305,1.13415948036494e-22
"HIST1H2BL",7.94364889081758e-27,1.97897647448701,0.121,0.03,1.15969330157046e-22
"DSG2",8.66079245656245e-27,1.01224946747138,0.291,0.137,1.26438909073355e-22
"EIF4EBP1",9.88058287773722e-27,0.938611914735286,0.321,0.159,1.44246629432086e-22
"C1QB",1.17691288250658e-26,-0.717409211946171,0.457,0.624,1.71817511717135e-22
"ANKS4B",1.31895511543545e-26,1.63692763839898,0.154,0.048,1.92554257302422e-22
"PMEPA1",1.41230958807101e-26,0.542705250048278,0.741,0.547,2.06183076762486e-22
"PAIP1",1.43206376249945e-26,1.04910387406238,0.298,0.143,2.09066988687294e-22
"IL33",1.4926422750511e-26,1.23160685933502,0.229,0.094,2.1791084573471e-22
"NOX1",1.59187299416709e-26,1.76473806662684,0.138,0.039,2.32397538418453e-22
"TAF7",1.77803438916616e-26,0.873841659345048,0.361,0.19,2.59575240474368e-22
"VPS26A",1.7927833210678e-26,0.864307536840505,0.369,0.198,2.61728437042688e-22
"PLGRKT",1.96950881944213e-26,1.17593326164587,0.242,0.104,2.87528592550357e-22
"AVL9",1.9905071427714e-26,1.01051758331149,0.306,0.15,2.90594137773197e-22
"TXNDC17",2.29021727346025e-26,0.750034985050711,0.41,0.226,3.34348819752462e-22
"RAB10",2.46719651261546e-26,0.700483009105293,0.491,0.299,3.60186018876731e-22
"PDCD6",2.99445819284018e-26,0.611383180757281,0.628,0.442,4.37160951572738e-22
"SLC38A1",3.20117392331523e-26,0.591038474181206,0.633,0.43,4.6733938106479e-22
"PRSS8",3.4762155667403e-26,0.954698898902923,0.332,0.171,5.07492710588417e-22
"BNIP3L",4.5240878777541e-26,0.768220981700001,0.495,0.306,6.6047158927332e-22
"RAB3IP",6.14720370525242e-26,1.4154546984876,0.188,0.07,8.97430268929801e-22
"SPARCL1",7.45874197204106e-26,-0.846007611929283,0.275,0.455,1.08890174049827e-21
"NDFIP2",7.82981655784808e-26,0.906238539704986,0.329,0.167,1.14307491928024e-21
"IRF6",9.73094736787965e-26,1.04256214773503,0.291,0.141,1.42062100623675e-21
"RAB11A",1.04341826115356e-25,0.666085290844718,0.546,0.358,1.52328631945808e-21
"GFPT1",1.13462369439771e-25,1.23362553984994,0.232,0.099,1.65643713145122e-21
"OLFM4",1.15649741160296e-25,2.01918317637517,0.36,0.211,1.68837057119916e-21
"CMC1",1.32806841429354e-25,1.14742618871763,0.236,0.102,1.93884707802713e-21
"PSMB8",1.34885771744174e-25,0.667680903631563,0.498,0.303,1.96919738169319e-21
"UCHL3",1.54989481697294e-25,1.00492897635977,0.303,0.15,2.26269144329879e-21
"KRT20",1.71407300456218e-25,0.960441675159004,0.28,0.13,2.50237517936032e-21
"GHITM",1.72567776751593e-25,0.80651113314284,0.435,0.26,2.51931697279651e-21
"FUT2",1.76984082217676e-25,1.2939924373415,0.2,0.078,2.58379061629584e-21
"COL5A1",1.95773446063993e-25,-0.693741120854627,0.566,0.673,2.85809653908823e-21
"ALDH2",2.01570016946349e-25,0.820663191083682,0.421,0.243,2.94272067739975e-21
"MALL",2.02918000700353e-25,0.618730328083257,0.624,0.448,2.96239989222446e-21
"FOPNL",2.10676131159395e-25,1.05228127552086,0.276,0.13,3.07566083879601e-21
"COPZ1",2.1424826321564e-25,0.487002539580185,0.767,0.617,3.12781039468513e-21
"SH3BGRL2",2.94608637347458e-25,0.854257804360172,0.354,0.189,4.30099149663554e-21
"ARRDC4",4.13949959287761e-25,-1.08680960141796,0.277,0.445,6.04325545564202e-21
"PHLDA2",4.74001151300526e-25,0.817070399553407,0.389,0.218,6.91994280783638e-21
"KCNN4",4.745260748334e-25,1.32093709970331,0.205,0.082,6.9276061664928e-21
"DNAJA1",4.88941826665222e-25,0.735729288573496,0.445,0.264,7.13806172748557e-21
"ZDHHC3",4.95968886354241e-25,0.782942662004435,0.43,0.249,7.24064977188557e-21
"STAG2",5.40747496610916e-25,0.873125859260461,0.313,0.156,7.89437270302277e-21
"RASEF",6.80089658440356e-25,1.68236051453629,0.137,0.041,9.92862892357076e-21
"ATP10B",7.18789683989354e-25,1.16904020781456,0.222,0.093,1.04936105965606e-20
"CENPW",7.39165090709092e-25,1.28213728353537,0.193,0.074,1.0791071159262e-20
"JCHAIN",7.51829357409227e-25,-1.25545624985896,0.337,0.511,1.09759567888173e-20
"CAPN8",7.9761386684864e-25,1.98286158223935,0.104,0.024,1.16443648421233e-20
"AGPAT2",8.69582995891749e-25,0.831473059288615,0.361,0.194,1.26950421570236e-20
"ARPC3",8.74885894876984e-25,0.378042270811319,0.902,0.819,1.27724591793091e-20
"TWF1",8.98217149491374e-25,0.73569966900688,0.463,0.281,1.31130721654246e-20
"PIGT",9.117468034049e-25,0.663808454563173,0.502,0.314,1.33105915829081e-20
"ANXA11",9.31507522571912e-25,0.45498355928955,0.809,0.668,1.35990783220273e-20
"MGAT5",1.07748031872725e-24,0.753095788190505,0.403,0.229,1.57301351730991e-20
"TOMM6",1.11994162629795e-24,0.824542393808208,0.338,0.176,1.63500278023237e-20
"THBS4",1.17329910746645e-24,-1.04875882169423,0.287,0.444,1.71289936699027e-20
"C1GALT1",1.6228666731615e-24,1.41621238806395,0.176,0.065,2.36922305614848e-20
"IGFBP4",1.67468133988525e-24,-0.731442559679763,0.484,0.62,2.44486728809847e-20
"EPPK1",1.90136425721703e-24,1.19143731541651,0.219,0.092,2.77580167911114e-20
"ADSS",1.92265765504619e-24,0.796335466745675,0.357,0.19,2.80688791060194e-20
"LGR6",2.01487555621251e-24,1.38841483217481,0.177,0.065,2.94151682451464e-20
"GALNT3",2.23862325567801e-24,0.961387549666507,0.3,0.149,3.26816609096432e-20
"FSTL1",2.24429898584619e-24,-0.59586579610467,0.554,0.695,3.27645208943685e-20
"KCTD5",2.30248911504966e-24,0.719363332064718,0.482,0.302,3.36140385906099e-20
"PTBP3",2.6848272838032e-24,0.608187742957929,0.58,0.395,3.91957935162429e-20
"MYLK",2.94519663045225e-24,-0.68069731198264,0.362,0.55,4.29969256079724e-20
"SQLE",2.98405894408516e-24,1.65483783625675,0.142,0.045,4.35642765246993e-20
"HIST1H2BG",3.02701208290117e-24,0.845497529771311,0.346,0.186,4.41913493982741e-20
"MZT1",3.40390961972117e-24,0.739634927228902,0.433,0.258,4.96936765383094e-20
"SMIM26",3.49267408150911e-24,0.885089708844209,0.346,0.187,5.09895489159515e-20
"INAVA",3.69428196489353e-24,0.982740342267779,0.283,0.138,5.39328224054806e-20
"NEBL",3.73269841485966e-24,1.19425344485265,0.235,0.106,5.44936641585361e-20
"PAQR4",3.86994329075928e-24,0.876670856639741,0.325,0.169,5.64973021017947e-20
"CCT8",3.96457444180733e-24,0.526400690103564,0.753,0.608,5.78788222759452e-20
"PECAM1",4.55851739178547e-24,-1.04050734337061,0.234,0.401,6.65497954026761e-20
"RAC1",4.6170779428289e-24,0.319330520239322,0.957,0.932,6.74047208873591e-20
"COMMD6",4.97306677801477e-24,0.597946589767268,0.641,0.468,7.26018018922377e-20
"CDX1",5.21110342290005e-24,1.13991110502775,0.229,0.1,7.60768988709178e-20
"DYNLL1",5.6503834885842e-24,0.511863110693866,0.652,0.452,8.24899485498407e-20
"USH1C",6.17936128616488e-24,0.982158218438172,0.273,0.131,9.02124954167211e-20
"HEBP2",6.60316309767812e-24,0.532630887602355,0.672,0.481,9.6399578063003e-20
"PKP4",6.9217343255138e-24,0.980833300742304,0.307,0.158,1.01050399418176e-19
"PCNA",7.42225434711491e-24,1.27513341009019,0.189,0.074,1.08357491213531e-19
"CCT5",7.73085927734491e-24,0.673943610240506,0.497,0.312,1.12862814589958e-19
"SORBS1",8.50828649830417e-24,-0.880473747227017,0.29,0.46,1.24212474588743e-19
"RNF43",8.745964507054e-24,1.16297098628616,0.232,0.102,1.27682335838481e-19
"NDUFB2",8.83459207081988e-24,0.631015203309508,0.484,0.297,1.289762096419e-19
"ILF2",8.90201773558573e-24,0.78605662505275,0.43,0.26,1.29960556921816e-19
"MCCC2",1.01604046902313e-23,1.37983078875688,0.177,0.067,1.48331748072687e-19
"FA2H",1.05587790356826e-23,1.51484476048112,0.169,0.062,1.54147615141931e-19
"IL17RD",1.13077510425605e-23,1.54136158315326,0.141,0.045,1.65081857470341e-19
"PGRMC1",1.23991840185998e-23,0.788943454078619,0.365,0.199,1.81015687487538e-19
"CES3",1.30548969902233e-23,1.9020846267403,0.099,0.023,1.9058844116027e-19
"A2M",1.58440241271931e-23,-0.918935823850115,0.32,0.478,2.31306908232892e-19
"ST14",1.72146595848481e-23,0.645255569804559,0.529,0.351,2.51316815279198e-19
"MUC20",1.96035230121073e-23,0.944373748239104,0.264,0.125,2.86191832453754e-19
"ABI1",2.00608141956628e-23,0.838084216196896,0.375,0.212,2.92867826442481e-19
"TOX3",2.11727857445383e-23,1.24040460716093,0.186,0.072,3.09101499084515e-19
"GRIN2D",2.14339425969132e-23,1.2637931925997,0.182,0.07,3.12914127972336e-19
"C1orf43",2.29124988210902e-23,0.690371925816463,0.444,0.267,3.34499570289096e-19
"PAICS",3.0701757005646e-23,1.2737007435962,0.172,0.064,4.48214950525427e-19
"C12orf45",3.19645338716641e-23,1.59229637018804,0.144,0.047,4.66650229992424e-19
"CYCS",3.27220010568631e-23,0.540629628046898,0.718,0.548,4.77708493429145e-19
"TMPRSS4",3.51107880446636e-23,1.06515767681492,0.253,0.119,5.12582394664044e-19
"PCMT1",3.69398332654553e-23,0.73084858249681,0.411,0.24,5.39284625842381e-19
"COX7C",4.0719668967457e-23,0.330404626933927,0.928,0.888,5.94466447255905e-19
"HPRT1",4.10372714996399e-23,0.871408555541887,0.318,0.166,5.99103126623243e-19
"ITGA5",4.28657246166693e-23,-0.662115786283058,0.459,0.608,6.25796713678755e-19
"SGPP2",4.44387386099002e-23,1.35775799935696,0.171,0.064,6.48761144965932e-19
"LAPTM5",4.81188877211874e-23,-0.508078106666199,0.612,0.759,7.02487641841615e-19
"SDC1",4.83509043780574e-23,0.793484218130867,0.365,0.202,7.0587485301526e-19
"APOE",5.01262786094285e-23,-0.467683471682658,0.674,0.819,7.31793541419047e-19
"NBL1",5.02347829404566e-23,-0.444999727576656,0.726,0.84,7.33377596147726e-19
"RAB11FIP1",5.02501032281302e-23,1.01041471222049,0.262,0.125,7.33601257027472e-19
"ACP1",5.44843127811088e-23,0.92209682795227,0.292,0.147,7.95416482291407e-19
"BPNT1",5.55625911328481e-23,1.14033230191084,0.211,0.089,8.1115826794845e-19
"TOMM34",5.92542464363438e-23,0.977546042035219,0.283,0.142,8.65052743724182e-19
"BGN",6.19098265522857e-23,-0.462871949442323,0.801,0.885,9.03821557836819e-19
"EXPH5",7.27029837457993e-23,1.94403472931124,0.107,0.028,1.06139085970492e-18
"IDI1",7.47606428599099e-23,0.86263757846652,0.339,0.184,1.09143062511182e-18
"OGN",9.00643623707928e-23,-1.99656328314324,0.072,0.203,1.3148496262512e-18
"NONO",9.32981396610491e-23,0.325533295310035,0.949,0.925,1.36205954091166e-18
"ABHD17C",1.00583838901437e-22,1.45426494748205,0.164,0.06,1.46842346412208e-18
"GGH",1.0430189929966e-22,0.877781219998554,0.32,0.17,1.52270342787573e-18
"PGK1",1.05637197968293e-22,0.523873788193162,0.639,0.457,1.54219745313911e-18
"TSPAN13",1.12231310087786e-22,0.672639524676351,0.474,0.296,1.63846489597159e-18
"ZDHHC9",1.1373873596445e-22,0.783383756096041,0.372,0.21,1.660471806345e-18
"VDR",1.17704444136086e-22,1.22331221418934,0.188,0.075,1.71836717994273e-18
"AP1M2",1.47196435641064e-22,0.941613964090508,0.263,0.126,2.14892076392389e-18
"MISP",1.47277084802645e-22,1.41342550726281,0.166,0.062,2.15009816103382e-18
"P4HA1",1.70970843516697e-22,0.906717841324115,0.357,0.203,2.49600334450026e-18
"CALD1",1.786435848047e-22,-0.590495417931626,0.507,0.652,2.60801769456381e-18
"ZC3H15",1.80050441337978e-22,0.877195104633537,0.314,0.166,2.62855639309313e-18
"DYNLT3",1.83450616968623e-22,0.839546654275383,0.347,0.193,2.67819555712493e-18
"SYPL1",1.98408210416995e-22,0.737135220588697,0.4,0.233,2.89656146387771e-18
"MAPRE1",2.16862360046875e-22,0.485941704022755,0.656,0.459,3.16597359432433e-18
"MMP12",2.17598657107079e-22,1.01124306974725,0.281,0.142,3.17672279510625e-18
"MKRN1",2.1780924521258e-22,0.657417302420202,0.453,0.279,3.17979717085846e-18
"SLCO1B7",2.34451693675059e-22,1.33603691226773,0.175,0.068,3.42276027596219e-18
"DKK4",2.58575319353073e-22,1.64056607850109,0.148,0.052,3.77494108723551e-18
"TC2N",2.601554616738e-22,1.08969677644834,0.221,0.098,3.79800958497581e-18
"KCTD14",2.63671405488917e-22,2.13856035721474,0.091,0.02,3.84933884873269e-18
"CADPS",2.79604841070811e-22,1.4328945028744,0.142,0.047,4.08195107479277e-18
"ERMP1",3.02204181596848e-22,1.15813783255021,0.225,0.102,4.41187884713238e-18
"MANF",3.40754798039477e-22,0.859756173369319,0.32,0.171,4.97467929657833e-18
"RALY",3.97813287444479e-22,0.523256106520052,0.671,0.516,5.80767618340195e-18
"STOML2",4.03079363007158e-22,0.833764975318702,0.341,0.187,5.88455562054149e-18
"HIST1H4C",4.22099364069718e-22,0.60544303583993,0.589,0.412,6.16222861605381e-18
"RBCK1",4.30332746816064e-22,0.666660352769261,0.436,0.262,6.28242777076772e-18
"MGAM2",4.44612251663615e-22,2.25368586323286,0.083,0.017,6.49089426203712e-18
"TSPAN1",4.61276914669366e-22,0.540196593967385,0.529,0.349,6.73418167725808e-18
"FUT6",4.6308535262036e-22,1.24923415413889,0.169,0.064,6.76058306290464e-18
"SLU7",4.91667325354079e-22,1.01122271842525,0.24,0.112,7.1778512828442e-18
"COX6B1",5.10948505788512e-22,0.424640012431502,0.803,0.667,7.45933723600648e-18
"SERPINA1",6.60057279614957e-22,1.0491167753688,0.226,0.102,9.63617622509876e-18
"COX5A",6.75078037752067e-22,0.438647896704686,0.783,0.67,9.85546427314243e-18
"TMPRSS2",6.78056692243243e-22,1.15569307020606,0.192,0.079,9.8989496500591e-18
"YES1",6.8041946270334e-22,1.02008204993978,0.241,0.113,9.93344373600605e-18
"EFNA3",6.85604746571198e-22,1.29715971642019,0.171,0.066,1.00091436951929e-17
"GLRX",7.32691039228257e-22,1.33690281073525,0.177,0.07,1.06965564816933e-17
"ALG5",7.43601100811843e-22,0.735103984604827,0.388,0.225,1.08558324707521e-17
"NDUFA12",7.57451871660087e-22,0.656961743606801,0.468,0.298,1.10580398743656e-17
"PI3",7.93600553213949e-22,1.18925399063786,0.188,0.077,1.15857744763704e-17
"ATP5MF",8.84043296408783e-22,0.461090201867196,0.77,0.628,1.29061480842718e-17
"MPLKIP",9.38200975658072e-22,0.888893175118778,0.285,0.145,1.36967960436322e-17
"H2AFJ",9.79854124484655e-22,0.649952487103705,0.459,0.286,1.43048903633515e-17
"NETO2",1.174593769571e-21,0.989269687040924,0.246,0.117,1.71478944419671e-17
"UQCRC1",1.20385685581099e-21,0.686493755405884,0.383,0.221,1.75751062379847e-17
"SDR16C5",1.29000282500036e-21,1.84001166476801,0.101,0.026,1.88327512421803e-17
"CAPG",1.33702158604016e-21,0.596839119341615,0.541,0.369,1.95191781346004e-17
"C12orf57",1.34015608941189e-21,-0.676462328571678,0.481,0.617,1.95649387493241e-17
"EFNA1",1.41595300869665e-21,0.880861086250779,0.328,0.181,2.06714979739623e-17
"MARCKSL1",1.64171227421326e-21,0.546546233723302,0.583,0.401,2.39673574912393e-17
"SNRPF",1.69781681316834e-21,1.00934128810077,0.254,0.124,2.47864276554446e-17
"PFDN1",1.75030639823911e-21,0.821325392563467,0.33,0.18,2.55527231078927e-17
"HK2",1.75814924634472e-21,1.10428536632143,0.22,0.099,2.56672208473866e-17
"VCAN",1.85278197087689e-21,-0.745395598804766,0.449,0.576,2.70487639928317e-17
"TNXB",1.86438608980645e-21,-1.32422800367238,0.147,0.291,2.72181725250844e-17
"STK26",1.88076750181074e-21,1.45584351196721,0.142,0.049,2.74573247589349e-17
"ETV4",2.04479027111648e-21,1.68725931394913,0.109,0.031,2.98518931680295e-17
"SP3",2.18352815997839e-21,0.730829257539294,0.37,0.211,3.18773276075246e-17
"CCNB2",2.3844207400704e-21,1.59714689428484,0.119,0.036,3.48101583842878e-17
"LRATD2",2.7129283126333e-21,1.3147051459918,0.158,0.059,3.96060404361336e-17
"MDH2",2.94149019519209e-21,0.605054066773752,0.481,0.307,4.29428153596093e-17
"F11R",3.43154085536215e-21,1.00056692626415,0.251,0.122,5.0097064947432e-17
"IGFBP2",3.57463788525563e-21,0.791684031568443,0.38,0.228,5.21861384868469e-17
"KLHL5",3.78257668716137e-21,-0.89219384299993,0.324,0.471,5.52218370558688e-17
"MYBL2",4.05448209216088e-21,1.47445294144188,0.135,0.046,5.91913840634567e-17
"GOLPH3L",4.0582415933398e-21,0.886832868621779,0.277,0.141,5.92462690211677e-17
"ANXA7",4.17991449983431e-21,0.678118660092659,0.403,0.24,6.10225717830811e-17
"CFAP298",4.72184109961047e-21,1.01819778428472,0.234,0.111,6.89341582132132e-17
"CRYL1",4.91455843617352e-21,1.27975548735569,0.167,0.065,7.17476386096972e-17
"TUFM",5.18861628178266e-21,0.599890456285082,0.56,0.389,7.57486090977451e-17
"PHLDA1",5.27805510099301e-21,0.551994774950887,0.562,0.383,7.7054326419397e-17
"PLAA",5.35936408767107e-21,0.923576381407142,0.278,0.143,7.824135631591e-17
"DHCR7",5.72740594717485e-21,1.07277772630792,0.225,0.104,8.36143994228056e-17
"EREG",6.0219768433253e-21,1.038680713932,0.219,0.1,8.7914839935706e-17
"PFKP",6.21718413988222e-21,0.62782640042997,0.423,0.254,9.07646712581405e-17
"METTL26",7.39566856989116e-21,0.732306477566474,0.388,0.231,1.07969365451841e-16
"KDM4C",7.63849010343446e-21,1.0143545916639,0.214,0.096,1.1151431702004e-16
"THOC7",7.98928270634106e-21,0.478763308252293,0.697,0.52,1.16635538229873e-16
"VASP",8.34265742014626e-21,0.519040634457218,0.629,0.453,1.21794455676715e-16
"MACC1",9.3846612381823e-21,1.15052196914438,0.198,0.086,1.37006669416223e-16
"PARP4",9.43384156258837e-21,0.807036668802689,0.308,0.166,1.37724652972228e-16
"TMEM63A",1.02507603125703e-20,0.775519318679213,0.326,0.18,1.49650849803214e-16
"MYO5B",1.05404678383227e-20,1.18278673108834,0.193,0.083,1.53880289971673e-16
"CLDN12",1.0672961010077e-20,1.08828472285525,0.205,0.091,1.55814557786114e-16
"MMP14",1.13336635091558e-20,-0.41138502409205,0.886,0.942,1.65460153570165e-16
"SEM1",1.16323317525694e-20,0.423261330226526,0.808,0.654,1.69820411255761e-16
"KARS",1.25508235838709e-20,0.625696438119575,0.467,0.299,1.83229473500931e-16
"RAB1A",1.28924685619493e-20,0.656761750582061,0.472,0.304,1.88217148535898e-16
"TRIM16",1.45203280487538e-20,1.02575525835498,0.232,0.11,2.11982269183757e-16
"TK1",1.51348002813617e-20,1.52788423184773,0.117,0.036,2.209529493076e-16
"AREG",1.56946100741046e-20,0.836863604573626,0.342,0.195,2.29125612471853e-16
"LRP1",1.59202921435659e-20,-0.749964058129556,0.425,0.553,2.32420345003919e-16
"NOSTRIN",1.60356727901982e-20,1.24797426842361,0.163,0.063,2.34104787064103e-16
"GNPDA1",1.62089295792898e-20,0.914416683454325,0.249,0.122,2.36634162928052e-16
"ADGRG1",1.63404570320875e-20,0.810890663117505,0.336,0.19,2.38554332211446e-16
"BOLA3",1.68434369426945e-20,1.05931761353778,0.218,0.1,2.45897335926398e-16
"PDSS1",1.95291937260233e-20,1.60925680194785,0.125,0.041,2.85106699206215e-16
"FDFT1",1.97154274519978e-20,0.765208911169603,0.409,0.254,2.87825525371715e-16
"EBPL",2.0147028496702e-20,0.667932709275462,0.439,0.276,2.94126469023352e-16
"BDH1",2.09775719726407e-20,1.32992588293057,0.151,0.056,3.06251573228582e-16
"SPINT1",2.13784493685592e-20,0.859493622728272,0.313,0.172,3.12103982331596e-16
"COL17A1",2.37173548674994e-20,0.686598890481019,0.416,0.257,3.46249663710623e-16
"ZNF888",2.6841229211975e-20,1.63889629238773,0.107,0.031,3.91855105265624e-16
"SNTB1",2.71771460351082e-20,1.20336373939837,0.184,0.078,3.96759154966545e-16
"TPRN",2.82489881008986e-20,1.55655562230453,0.131,0.045,4.12406977285019e-16
"MACROD1",2.93567427571131e-20,1.04830192358724,0.209,0.094,4.28579087511094e-16
"UCHL5",3.33395222040088e-20,0.927692290845789,0.248,0.122,4.86723684656325e-16
"TOP2A",3.38545657966422e-20,1.43427857277926,0.136,0.047,4.94242806065179e-16
"PAWR",3.41833918653138e-20,0.714522268645273,0.348,0.198,4.99043337841716e-16
"CBLC",3.91807109914798e-20,0.881906744802671,0.267,0.136,5.71999199764614e-16
"HSBP1",4.24558917968297e-20,0.454240634923961,0.651,0.455,6.19813564341916e-16
"LAPTM4B",4.67444874241706e-20,0.731012877509402,0.353,0.202,6.82422771905467e-16
