"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FHL2",1.61589138317843e-21,-1.03842364124036,0.355,0.622,2.35903983030219e-17
"TUFT1",1.78162153319804e-21,-1.99891180315091,0.111,0.367,2.60098927631581e-17
"EGLN3",1.79682293050014e-21,-2.35490028825333,0.065,0.309,2.62318179623716e-17
"CEACAM1",1.83259710511933e-21,-1.16502083023404,0.313,0.579,2.6754085137637e-17
"HSBP1",2.14928756792042e-21,-0.975595671545861,0.37,0.651,3.13774492040702e-17
"CXCL11",2.22006188638709e-21,-4.28326493030818,0.01,0.22,3.24106834793651e-17
"STT3B",2.59992592814701e-21,-1.16139653293527,0.321,0.574,3.79563186250181e-17
"ATP6V1F",2.88260370160182e-21,-1.15054367001784,0.319,0.585,4.20831314396849e-17
"RALY",3.89857884965376e-21,-0.98592247369909,0.448,0.671,5.69153526260952e-17
"PLEC",4.67829293152175e-21,-0.820010636308551,0.503,0.766,6.8298398507286e-17
"TSC22D1",6.0701979933513e-21,-0.799605029312126,0.534,0.775,8.86188205049357e-17
"SHB",7.64394349402289e-21,-1.30673110276608,0.205,0.483,1.1159393106924e-16
"PFDN1",7.68094890591815e-21,-1.97565101401056,0.083,0.33,1.12134173077499e-16
"CHP2",9.35777811823019e-21,3.71673506969182,0.119,0.01,1.36614202748043e-16
"ANXA4",1.25810894407841e-20,-1.54901018980242,0.161,0.424,1.83671324746007e-16
"UBE2R2",1.63259779868768e-20,-1.04156562805224,0.321,0.595,2.38342952630415e-16
"CCT5",1.74465533906293e-20,-1.31699667280502,0.231,0.497,2.54702232949798e-16
"LPGAT1",1.87714496850963e-20,-1.26615846027162,0.218,0.487,2.74044393952721e-16
"TFF3",2.42667031688331e-20,-1.02985922567216,0.889,0.907,3.54269599561795e-16
"PLAAT3",2.45639695470205e-20,-2.39526995582131,0.054,0.284,3.58609391416953e-16
"OAS3",3.21891896340098e-20,-1.75784003520602,0.122,0.373,4.69929979466909e-16
"RAB1A",3.29831934765013e-20,-1.3428797866054,0.202,0.472,4.81521641563442e-16
"LOXL2",3.36672390016494e-20,-1.6197413337647,0.161,0.417,4.9150802218508e-16
"COL17A1",3.39213736142938e-20,-1.56866714917043,0.158,0.416,4.95218133395075e-16
"ZG16",3.55894793349369e-20,3.97976947552561,0.119,0.011,5.19570808810744e-16
"ANXA5",3.75928810582092e-20,-1.10351365722643,0.329,0.596,5.48818470568796e-16
"TOMM34",5.23707501761822e-20,-2.46533536161258,0.057,0.283,7.64560581822084e-16
"COL12A1",5.61894666909515e-20,-1.75117233101282,0.109,0.358,8.20310024221201e-16
"NDRG1",7.16614169320123e-20,-1.60519302519554,0.212,0.457,1.04618502579045e-15
"ATP13A4",9.11927739373692e-20,5.05777198752689,0.088,0.002,1.33132330671165e-15
"ERRFI1",1.0382977115387e-19,-1.61943494777132,0.132,0.382,1.51581082907535e-15
"CCL24",1.05939423176378e-19,-1.66119843492428,0.135,0.385,1.54660963895194e-15
"SAT1",1.0702255642883e-19,-0.690598861252465,0.715,0.863,1.5624223013045e-15
"FKBP1A",1.14169330542684e-19,-0.579995154971941,0.72,0.894,1.66675805659264e-15
"CSE1L",1.41693820688805e-19,-1.3865527387202,0.205,0.461,2.06858808823586e-15
"COL6A3",1.57849995360859e-19,-0.638368270630847,0.834,0.898,2.30445208227318e-15
"IGLJ1",1.91399774600481e-19,2.97976947552561,0.142,0.021,2.79424530939243e-15
"CAPN1",2.34687256991474e-19,-0.769087371666181,0.44,0.705,3.42619926481853e-15
"COX5A",2.36940595662655e-19,0.631058244701293,0.865,0.783,3.4590957560791e-15
"ACTN1",2.83509424018594e-19,-1.05337679245625,0.365,0.616,4.13895408124745e-15
"ATP8A1",3.03857884000547e-19,2.23983231482812,0.205,0.05,4.43602124852398e-15
"DCN",3.72663741424839e-19,0.766586756967344,0.798,0.592,5.44051796106123e-15
"SULT2B1",4.03012850555061e-19,-2.91677917586144,0.031,0.236,5.88358460525334e-15
"RAB7A",5.16865629059757e-19,-1.23068333249931,0.236,0.493,7.54572131864339e-15
"PSMD4",5.21810023389401e-19,-1.01151330737328,0.311,0.577,7.61790453146187e-15
"TMEM176B",5.39561119873257e-19,-1.17694566869909,0.254,0.512,7.87705278902968e-15
"DYNLT3",5.73579490034222e-19,-1.77511802663785,0.109,0.347,8.3736869750096e-15
"SULF2",6.14474506801266e-19,-1.03392784660992,0.355,0.6,8.97071332479169e-15
"MYL12A",6.20249910334668e-19,-1.34957609092423,0.22,0.469,9.05502844097582e-15
"COTL1",6.48921316045433e-19,-0.904104467357932,0.479,0.685,9.47360229294727e-15
"CAST",7.212144219789e-19,-0.655181161027218,0.661,0.838,1.052900934647e-14
"KLK11",7.22804380502237e-19,-2.23906512639764,0.065,0.286,1.05522211509522e-14
"PGK1",7.29855945313093e-19,-0.882443933009887,0.394,0.639,1.06551669456258e-14
"CD44",8.21517781973741e-19,-0.837613952371618,0.422,0.671,1.19933380990346e-14
"ARPC3",8.47008342382449e-19,-0.592884766158007,0.736,0.902,1.23654747904414e-14
"C2orf72",8.78434836951261e-19,2.04863133367042,0.236,0.07,1.28242701846515e-14
"HSPA4",9.49567860885159e-19,-1.694386754525,0.114,0.353,1.38627412010624e-14
"CCT3",9.88298636791736e-19,-0.881760586683028,0.435,0.669,1.44281717985226e-14
"COL11A1",1.04934704642506e-18,-2.81724350231053,0.036,0.24,1.53194175307595e-14
"UBE2C",1.23074418187206e-18,-1.75575270177092,0.109,0.344,1.79676343111502e-14
"PPARGC1A",1.28705664190887e-18,1.91159797288403,0.212,0.055,1.87897399152276e-14
"B4GALT1",1.46096413519373e-18,-1.42894238550381,0.148,0.396,2.13286154096933e-14
"TPD52L1",1.61298888632466e-18,-1.79453548046509,0.083,0.313,2.35480247514537e-14
"ANXA7",1.959092227204e-18,-1.50801395649501,0.161,0.403,2.86007874249513e-14
"AREG",1.98081763271602e-18,-1.66630453949893,0.106,0.342,2.89179566200212e-14
"IGFBP3",2.05176803353529e-18,-1.30166384113369,0.225,0.476,2.99537615215817e-14
"NME1",2.33429994479455e-18,-1.45318993175049,0.153,0.398,3.40784448940556e-14
"ABCC3",2.48506745649529e-18,1.18116838920824,0.516,0.303,3.62794997973748e-14
"P4HA1",2.51183006171339e-18,-1.73372639544092,0.122,0.357,3.66702070709538e-14
"ILF2",2.88228246032529e-18,-1.45952931512346,0.189,0.43,4.20784416382888e-14
"LRRC26",2.92599904441872e-18,3.21583683375914,0.117,0.013,4.27166600494689e-14
"HDGF",3.09867127338873e-18,-0.716494566644285,0.516,0.751,4.52375019202021e-14
"AK1",3.23439974730477e-18,-1.09096795106234,0.29,0.54,4.72190019109024e-14
"PCMT1",4.10711819480235e-18,-1.37458009705413,0.161,0.411,5.99598185259194e-14
"PEA15",4.20894437223254e-18,-0.862512038659828,0.438,0.683,6.14463788902229e-14
"VDAC1",4.31321364278215e-18,-0.396132958207669,0.959,0.986,6.29686059709766e-14
"P2RX1",4.4126561168988e-18,2.51345147130308,0.161,0.032,6.44203666506056e-14
"MFAP4",4.99757202854457e-18,1.51099999230898,0.319,0.123,7.29595540447221e-14
"TSPAN7",5.3726507230096e-18,1.83651242454538,0.187,0.043,7.84353279052172e-14
"PRELID3B",6.16979949858799e-18,-0.657999384370195,0.619,0.801,9.00729028798861e-14
"GDI2",6.70679069893052e-18,-0.97958853997704,0.358,0.6,9.79124374136867e-14
"TALDO1",7.29760284109613e-18,-1.28722294387686,0.199,0.445,1.06537703877162e-13
"SIAE",7.45513104374421e-18,1.32498552530689,0.435,0.222,1.08837458107622e-13
"ARL17A",7.4790853935737e-18,1.4052993486221,0.435,0.226,1.09187167660782e-13
"MMP12",8.86841751241461e-18,-2.40220600303169,0.07,0.281,1.29470027263741e-13
"CA4",9.48045851823713e-18,4.4700951021087,0.093,0.006,1.38405213907744e-13
"LMNA",1.02687992592413e-17,-0.712108229112054,0.516,0.744,1.49914200385664e-13
"PTPN12",1.0286685281429e-17,-0.951300932578031,0.383,0.616,1.50175318423582e-13
"RBP1",1.06137714939072e-17,-1.80208507423812,0.124,0.351,1.54950450039551e-13
"DLGAP4",1.1651608496286e-17,-1.31525074589823,0.218,0.455,1.7010183243728e-13
"C3",1.31763972646351e-17,1.01032694250158,0.469,0.233,1.92362223666407e-13
"RBPMS",1.3489699020628e-17,-1.38769275856687,0.202,0.44,1.96936116002149e-13
"TREM1",1.49253051416412e-17,-4.32629221390273,0.008,0.181,2.17894529762819e-13
"PPDPF",1.77153511164196e-17,-0.336236957449221,0.987,0.995,2.5862641094861e-13
"CD46",2.07195098790347e-17,-1.44599443034629,0.148,0.383,3.02484124724027e-13
"BRK1",2.23466949468014e-17,-0.634304773436841,0.606,0.802,3.26239399528354e-13
"DPEP1",2.27897279630992e-17,-2.79783810313794,0.028,0.218,3.32707238533285e-13
"ECM1",2.45977587992141e-17,-1.28826561136655,0.187,0.429,3.59102680709727e-13
"GNAI2",2.48081319562487e-17,-0.933247222879746,0.321,0.575,3.62173918429275e-13
"EEF1G",2.56983586206954e-17,0.497376708445006,0.956,0.949,3.75170337503532e-13
"PPL",2.94322127384352e-17,-1.96894129577753,0.078,0.291,4.29680873768416e-13
"UBE2A",3.08493034083587e-17,-1.31117092687806,0.168,0.409,4.50368980458628e-13
"CORO1C",3.14009243462106e-17,-1.07103053148162,0.267,0.517,4.58422094530328e-13
"POLR1D",3.25427452896075e-17,-0.817999397702792,0.51,0.716,4.75091538482979e-13
"IL1RN",3.2994165430006e-17,-2.54563618051509,0.039,0.233,4.81681821112657e-13
"DSTN",3.33122004391954e-17,-0.668964474322432,0.632,0.821,4.86324814211814e-13
"VDAC2",3.34093245721415e-17,-0.773447273653341,0.544,0.75,4.87742729428694e-13
"CLTA",3.56578905008098e-17,-0.888499826055597,0.383,0.623,5.20569543421323e-13
"EREG",3.62002393061057e-17,-2.83549064461734,0.031,0.219,5.28487293629838e-13
"AIDA",3.92964978140268e-17,-0.602680348146647,0.619,0.814,5.73689571586978e-13
"SCEL",4.55420377587481e-17,-2.3161634108288,0.039,0.233,6.64868209239963e-13
"COL5A2",4.57706504447215e-17,-1.1901555259167,0.236,0.477,6.68205725842488e-13
"BCAP31",4.60032216124333e-17,-1.00859786339967,0.365,0.598,6.71601032319914e-13
"NDUFAB1",4.88011543285164e-17,-1.34878735782765,0.171,0.408,7.1244805204201e-13
"SOD2",5.01743807412495e-17,-0.963149429267118,0.427,0.649,7.32495784441501e-13
"CALD1",5.16068543738311e-17,-1.24163174340778,0.272,0.507,7.5340846700356e-13
"H3F3B",5.42808652951826e-17,-0.820670178452262,0.412,0.654,7.92446352444371e-13
"GSN",5.92473487525171e-17,0.673982016473005,0.813,0.616,8.64952044437997e-13
"ANXA11",6.05373021610949e-17,-0.645071048870291,0.601,0.809,8.83784074249824e-13
"CHPF",6.210634618232e-17,-1.13988231943547,0.282,0.518,9.0669054791569e-13
"SNRNP70",6.8246240033808e-17,0.883845055527079,0.687,0.525,9.96326858253564e-13
"UBE2H",7.02189745209625e-17,-1.18565413368176,0.225,0.465,1.02512680903153e-12
"FSCN1",7.03145635946538e-17,-1.51518285946295,0.132,0.357,1.02652231391835e-12
"CDC25B",7.77576436655484e-17,-1.60879526187574,0.109,0.331,1.13518383987334e-12
"CRACR2A",7.79300145307158e-17,2.00778385169521,0.212,0.062,1.13770028213392e-12
"CYSTM1",7.93483190791516e-17,-0.990624062389062,0.316,0.561,1.15840611023653e-12
"TRIM29",8.70321474173232e-17,-1.9376389919969,0.091,0.301,1.2705823201455e-12
"PARM1",8.92496204173638e-17,1.38707132602485,0.352,0.155,1.30295520847309e-12
"SEMA6A",9.64982043574363e-17,2.41865371675883,0.148,0.029,1.40877728541421e-12
"KRT80",9.93046056749522e-17,-2.81164390266297,0.031,0.215,1.44974793824863e-12
"SERPINE2",1.00777184503157e-16,-1.92287164708155,0.073,0.281,1.47124611656159e-12
"GAL3ST2",1.01272072962443e-16,2.8098444740833,0.127,0.02,1.4784709931787e-12
"PLIN3",1.02126511429601e-16,-1.32992833057634,0.158,0.393,1.49094494036075e-12
"COL10A1",1.13541263713427e-16,-2.01358521083237,0.08,0.287,1.65758890895231e-12
"VASP",1.14479077742908e-16,-0.884503875284638,0.409,0.629,1.67128005596871e-12
"BHLHE40",1.17179087286009e-16,-1.32250656190103,0.179,0.411,1.71069749528845e-12
"HSPA1B",1.31840228065602e-16,-0.850255539660651,0.617,0.79,1.92473548952972e-12
"GGT6",1.33067255156658e-16,2.30734413355412,0.155,0.033,1.94264885803205e-12
"VPS26A",1.3515711095267e-16,-1.42831526311146,0.14,0.369,1.97315866279802e-12
"TSTA3",1.40543603237619e-16,-1.40438942386598,0.174,0.401,2.051796063666e-12
"MSANTD3",1.41943007912355e-16,-1.41254794725315,0.119,0.341,2.07222597251247e-12
"DBI",1.58843262826998e-16,-0.795703201587859,0.497,0.701,2.31895279401135e-12
"RSU1",1.64341129026588e-16,-1.75024335799882,0.083,0.295,2.39921614265916e-12
"ETS2",1.73884207924837e-16,-1.07689069206311,0.332,0.556,2.5385355514947e-12
"TRAC",1.9877457007496e-16,1.75896330508112,0.254,0.09,2.90190994852434e-12
"CST6",2.06740494364142e-16,-2.89674747103939,0.026,0.204,3.01820447722211e-12
"CLDN2",2.32326664384378e-16,-3.45068307613992,0.018,0.189,3.39173697334754e-12
"ADGRF1",2.65232511907005e-16,-2.87821151960196,0.026,0.203,3.87212944133036e-12
"FXYD5",2.70869342423177e-16,-1.59454578099603,0.114,0.331,3.95442153003595e-12
"H1F0",2.72659109574074e-16,-1.11404419787711,0.244,0.478,3.98055034067191e-12
"SELENOP",2.91629097030324e-16,1.10865001093892,0.557,0.345,4.2574931875457e-12
"BTG2",2.97603378294417e-16,1.24280388135941,0.37,0.172,4.34471171972019e-12
"SLC13A2",2.97632941953947e-16,3.93912749102827,0.08,0.004,4.34514331958568e-12
"BST2",3.07567490930407e-16,-0.917186142025184,0.378,0.6,4.49017780009301e-12
"LEMD1",3.14366155283806e-16,-2.33854736580937,0.044,0.233,4.58943150098828e-12
"UGT1A4",3.23875553182026e-16,3.39480697480446,0.096,0.009,4.72825920090439e-12
"MGAT5",3.26509911210365e-16,-1.35321380787074,0.179,0.403,4.76671819376012e-12
"COL9A2",3.28627392971483e-16,2.60981986577531,0.14,0.027,4.79763130999068e-12
"CXCL12",3.41077003006028e-16,1.30346666326603,0.303,0.119,4.979383166885e-12
"SLC44A4",4.08144613384481e-16,1.2237919128336,0.474,0.276,5.95850321080004e-12
"DNASE1L3",4.15907508929261e-16,4.01929783971225,0.083,0.005,6.07183372285829e-12
"CCL20",4.38130869747239e-16,1.99384466073734,0.207,0.062,6.39627256743995e-12
"AQP5",4.38933563923278e-16,-3.47026344510943,0.016,0.182,6.40799109971594e-12
"PDLIM7",4.61998060344923e-16,-1.2366299557162,0.244,0.47,6.74470968297553e-12
"PGAM1",4.75686581988307e-16,-0.658513766552908,0.531,0.747,6.9445484104473e-12
"ATP5PF",5.17831907124629e-16,-0.7829336800542,0.409,0.641,7.55982801211246e-12
"MEX3D",5.22110057328998e-16,-2.02023052447439,0.073,0.271,7.62228472694604e-12
"ARL4C",5.55279439589937e-16,-1.2739238836093,0.181,0.409,8.10652453857349e-12
"MTPN",5.84107655296912e-16,-1.03037508187993,0.254,0.491,8.52738765967962e-12
"BACE2",6.03704398431192e-16,-0.892386703953815,0.435,0.633,8.81348051269698e-12
"NCS1",6.36673029880677e-16,-2.19495651218052,0.057,0.248,9.294789563228e-12
"ATP6V1B2",6.73565120919057e-16,-1.1945607050367,0.218,0.447,9.83337720029732e-12
"FBLN1",7.26140217172792e-16,1.18577293632303,0.482,0.273,1.06009210305056e-11
"CD164",8.06107146275553e-16,0.467330197876516,0.946,0.928,1.17683582284768e-11
"TWF1",8.83362249004018e-16,-1.16318847831643,0.241,0.463,1.28962054732097e-11
"RAP1GAP",9.73757504453167e-16,2.15260607238783,0.189,0.053,1.42158858075118e-11
"AP1S3",1.02508176630755e-15,-3.11474812325868,0.021,0.188,1.49651687063239e-11
"ABCA8",1.04257801941576e-15,2.04688367138415,0.187,0.051,1.52205965054507e-11
"JPT2",1.05997481464949e-15,-1.68319553719682,0.109,0.315,1.5474572319068e-11
"IFITM1",1.07400962885149e-15,-0.990154860568948,0.383,0.592,1.56794665716029e-11
"UBE2B",1.09176162379881e-15,-1.22170436179152,0.207,0.437,1.59386279458388e-11
"CETN2",1.10354267575905e-15,-1.64245264376462,0.096,0.301,1.61106195234063e-11
"UPP1",1.2406584602459e-15,-1.77511802663785,0.088,0.291,1.81123728611299e-11
"MYL12B",1.27775360660617e-15,-0.940557259488599,0.339,0.565,1.86539249028435e-11
"CDA",1.33446309627121e-15,-1.48857686791943,0.137,0.352,1.94818267424634e-11
"ABRACL",1.34791002982274e-15,-1.26723174893534,0.181,0.406,1.96781385253822e-11
"EIF4EBP1",1.3576412793899e-15,-1.5780811795783,0.111,0.321,1.98202050378132e-11
"LTBP4",1.43296081210913e-15,0.891904489313538,0.617,0.423,2.09197948959812e-11
"ABI1",1.53081653603188e-15,-1.2711920980076,0.15,0.375,2.23483906095295e-11
"ABHD2",1.58912544631975e-15,-1.14912825765664,0.22,0.451,2.31996423908221e-11
"RHBDF1",1.59245260296198e-15,-1.92260563896041,0.073,0.267,2.32482155506419e-11
"TNFRSF17",1.61215243698393e-15,3.93912749102827,0.08,0.005,2.35358134275284e-11
"RAB31",1.71054417279926e-15,-1.37274693919517,0.119,0.333,2.49722343786965e-11
"TSPAN8",1.73898227417669e-15,0.387890576528407,0.966,0.902,2.53874022207055e-11
"SNRPB",1.73919271527859e-15,-1.08928669806711,0.244,0.475,2.53904744503521e-11
"TAF7",1.76902146015411e-15,-1.38982787075306,0.142,0.361,2.58259442967898e-11
"PAQR5",1.79775829051801e-15,2.48500478377604,0.142,0.03,2.62454732832724e-11
"DHRS11",1.84221211984208e-15,1.92205397766933,0.207,0.064,2.68944547375745e-11
"TMEM158",1.87554707323506e-15,-2.07726146951076,0.073,0.265,2.73811117221586e-11
"GNPDA1",2.16913239556798e-15,-1.96924659575558,0.06,0.249,3.16671638428969e-11
"LGALS9C",2.24673632595368e-15,1.79187792755385,0.251,0.094,3.28001036225978e-11
"TNFRSF6B",2.25832338549567e-15,-1.53930508953908,0.117,0.328,3.29692631048513e-11
"EIF4A1",2.32726274349913e-15,-0.447240665419306,0.845,0.933,3.39757087923438e-11
"SPON2",2.39543487845575e-15,-0.704265107791025,0.591,0.735,3.49709537905754e-11
"FXYD3",2.60593717615359e-15,0.697734107761765,0.876,0.792,3.80440768346662e-11
"PTPRC",2.62407524559018e-15,1.2214753719189,0.373,0.176,3.8308874510371e-11
"EIF3L",2.67094609662946e-15,1.1071105147364,0.487,0.287,3.89931420646934e-11
"FTSJ1",2.82108971418939e-15,-2.2997800170912,0.041,0.22,4.11850887374509e-11
"PLOD3",2.82407773272552e-15,-1.25069706785175,0.13,0.346,4.12287108200598e-11
"PPP2CB",2.90702325081946e-15,-0.640816934926263,0.557,0.751,4.24396324387132e-11
"TMEM189",3.07913396095999e-15,-1.2348734462059,0.197,0.42,4.49522766960548e-11
"THBS2",3.24537699615947e-15,-1.45667050048545,0.145,0.36,4.73792587669321e-11
"HEBP2",3.32871457198581e-15,-0.695662108502382,0.464,0.672,4.85959040364208e-11
"ZFAND5",3.48872578842629e-15,-1.00058328202393,0.267,0.501,5.09319077852354e-11
"FOXQ1",3.89519387433426e-15,-2.81109732374342,0.021,0.184,5.68659353714059e-11
"TAPBPL",4.08345885949042e-15,1.47553824691732,0.303,0.129,5.96144158897007e-11
"LGR4",4.31844957751346e-15,1.06818718459237,0.518,0.318,6.3045045382119e-11
"NR5A2",4.55392816185957e-15,2.65784138063825,0.117,0.019,6.64827972349878e-11
"GRIN2D",4.55577939666656e-15,-3.02023052447439,0.021,0.182,6.65098234119352e-11
"BMP5",4.5685185918493e-15,6.09524669294555,0.06,0,6.66958029224079e-11
"ACTN4",4.81216178014063e-15,-0.903334867218539,0.313,0.538,7.0252749828273e-11
"GSDMB",5.01455747707932e-15,1.55596176661904,0.267,0.103,7.3207524607881e-11
"SMOX",5.49163603524438e-15,-2.24600876065022,0.044,0.221,8.01723944785327e-11
"MYADM",6.13058008514145e-15,-0.827131411896963,0.409,0.622,8.950033866298e-11
"HDAC2",7.37615518361298e-15,-1.18480229142249,0.189,0.409,1.07684489525566e-10
"PRSS3",7.91530032242857e-15,-1.04228569365269,0.308,0.516,1.15555469407135e-10
"ADAR",9.14254221195636e-15,-1.21831905639409,0.205,0.421,1.33471973752351e-10
"HIST1H3I",9.79905913997816e-15,-1.42188581183248,0.142,0.351,1.43056464384541e-10
"PSMB8",1.0131418589001e-14,-0.89968059199237,0.269,0.498,1.47908579980825e-10
"UGT1A7",1.01863122879256e-14,4.25278796993203,0.07,0.003,1.48709973091425e-10
"HAAO",1.0490233561329e-14,2.08995239327604,0.161,0.04,1.53146919761842e-10
"VBP1",1.0793150536156e-14,-2.1901555259167,0.049,0.226,1.57569204677342e-10
"ADGRG1",1.08409369828573e-14,-1.49132506063726,0.132,0.336,1.58266839012734e-10
"SPINT2",1.10559140197759e-14,-0.688563111811998,0.544,0.722,1.61405288774708e-10
"RAPGEFL1",1.12478115353037e-14,1.60125785227188,0.236,0.084,1.64206800603898e-10
"PRRX1",1.20691533425482e-14,-1.47966214311168,0.117,0.318,1.76197569647861e-10
"WDR1",1.21545179525984e-14,-0.80974142279257,0.389,0.61,1.77443807589984e-10
"CERS2",1.23481089767953e-14,-1.08555048268739,0.236,0.454,1.80270042952235e-10
"ACOT9",1.52473170847912e-14,-1.39246370120981,0.132,0.34,2.22595582120867e-10
"CLIC4",1.66625975840396e-14,-0.831701555004222,0.394,0.611,2.43257262129394e-10
"TRIM16",1.68460683963037e-14,-2.10399888216698,0.054,0.232,2.45935752517637e-10
"BSG",1.68673364105995e-14,-0.58329057129648,0.604,0.802,2.46246244258342e-10
"EEF2",1.89818402714041e-14,0.232847117377768,1,1,2.77115886122229e-10
"CDK1",1.94753296084126e-14,-2.40037323330704,0.039,0.207,2.84320336953216e-10
"CST1",2.2406154787493e-14,-1.87604693548864,0.101,0.293,3.2710745374261e-10
"MAP3K20",2.2700906346705e-14,-1.64472138938218,0.132,0.33,3.31410531755546e-10
"EIF5A2",2.36405122952274e-14,-3.7178931579449,0.01,0.157,3.45127838998025e-10
"GAS1",2.53504698386632e-14,-2.23524341544524,0.049,0.222,3.70091509174645e-10
"RTKN2",2.68443278967754e-14,-2.08725561833241,0.054,0.23,3.91900342965024e-10
"CDX1",2.75953853394091e-14,1.10824403347442,0.422,0.229,4.02865030570033e-10
"MFGE8",2.77942587862478e-14,-0.934141547760677,0.365,0.565,4.05768384020432e-10
"TRAJ16",3.00064868513793e-14,2.20717997162869,0.155,0.039,4.38064701543286e-10
"TMEM8A",3.04078498228213e-14,-1.21434499148377,0.137,0.346,4.43924199563368e-10
"PPP2R2A",3.09088747241811e-14,-1.73800485362075,0.073,0.256,4.5123866209832e-10
"NUCKS1",3.14397930222111e-14,-0.615149552227965,0.526,0.725,4.5898953833126e-10
"CD24",3.19241656711518e-14,-0.621306022513085,0.725,0.827,4.66060894633145e-10
"ERN2",3.2070464657757e-14,1.71375736989193,0.244,0.092,4.68196713538595e-10
"PSMD6",3.25472361891536e-14,-2.22968389010334,0.052,0.224,4.75157101125453e-10
"TRAJ22",3.68070212976002e-14,2.22707952906639,0.153,0.038,5.37345703923666e-10
